"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeExecutionQuality","ExecutionQualityDemoPage","flutter_app/lib/features/trade/presentation/pages/execution_quality_demo_page.dart","P3_LOW_DENSITY_REVIEW","22","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/execution_quality_demo_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_body_review_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.walletBuyCrypto","BuyCryptoPage","flutter_app/lib/features/wallet/presentation/pages/buy_crypto_page.dart","P3_LOW_DENSITY_REVIEW","22","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/buy_crypto_page.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.wallet","WalletPage","flutter_app/lib/features/wallet/presentation/pages/wallet_page.dart","P3_LOW_DENSITY_REVIEW","22","0","A","rootModule","financial_safety_copy_preserve","bottom_nav_inset_pressure;root_top_chrome_first_viewport_cost","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/wallet_page.dart"
"monitor_when_touched","P3 when-touched monitor","arena","AppRoutePaths.arenaVerified","VerifiedChallengesPage","flutter_app/lib/features/arena/presentation/pages/verified_challenges_page.dart","P3_LOW_DENSITY_REVIEW","21","1","A","detail","open_arena_points_boundary_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/arena/presentation/pages/verified_challenges_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsAnalytics","SavingsAnalyticsPage","flutter_app/lib/features/earn/presentation/pages/savings_analytics_page.dart","P3_LOW_DENSITY_REVIEW","21","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_analytics_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_analytics_charts_metrics.dart;flutter_app/lib/features/earn/presentation/widgets/savings_analytics_secondary_painters.dart;flutter_app/lib/features/earn/presentation/widgets/savings_analytics_summary_range.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnAdvancedOrders","StakingAdvancedOrdersPage","flutter_app/lib/features/earn/presentation/pages/staking_advanced_orders_page.dart","P3_LOW_DENSITY_REVIEW","21","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_advanced_orders_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_guidance.dart;flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_overview_orders.dart;flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pCreate","P2PCreateAdPage","flutter_app/lib/features/p2p/presentation/pages/p2p_create_ad_page.dart","P3_LOW_DENSITY_REVIEW","21","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_create_ad_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_create_ad_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pExpress","P2PExpressPage","flutter_app/lib/features/p2p/presentation/pages/p2p_express_page.dart","P3_LOW_DENSITY_REVIEW","21","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_express_page.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_express_page_part_01.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_express_page_part_02.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_express_page_part_03.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","'/p2p/merchant/:merchantId'","P2PMerchantProfilePage","flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_profile_page.dart","P3_LOW_DENSITY_REVIEW","21","0","A","detail","financial_safety_copy_preserve","spacer_inside_cards;bottom_nav_inset_pressure","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_profile_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_ads_reviews.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_header_stats.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pComplianceRiskAssessment","P2PRiskAssessmentPage","flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart","P3_LOW_DENSITY_REVIEW","21","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pSettings","P2PSettingsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_settings_page.dart","P3_LOW_DENSITY_REVIEW","21","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_settings_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_hours_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_trade_security.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pLimits","P2PTransactionLimitsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_transaction_limits_page.dart","P3_LOW_DENSITY_REVIEW","21","4","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_transaction_limits_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","dev","AppRoutePaths.devDesignSystem","DesignSystemPage","flutter_app/lib/features/dev/presentation/pages/design_system_page.dart","P3_LOW_DENSITY_REVIEW","20","6","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/dev/presentation/pages/design_system_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsBacktest","SavingsBacktestPage","flutter_app/lib/features/earn/presentation/pages/savings_backtest_page.dart","P3_LOW_DENSITY_REVIEW","20","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_backtest_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_backtest_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_backtest_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_backtest_page_part_03.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsGoals","SavingsGoalPage","flutter_app/lib/features/earn/presentation/pages/savings_goal_page.dart","P3_LOW_DENSITY_REVIEW","20","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_goal_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_goal_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_goal_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_goal_page_part_03.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsWhatIf","SavingsWhatIfPage","flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart","P3_LOW_DENSITY_REVIEW","20","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_03.dart;flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_04.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_asset_impact.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_common_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_models.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_painters.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_results.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress.dart;flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress_components.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnAutoCompound","StakingAutoCompoundPage","flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page.dart","P3_LOW_DENSITY_REVIEW","20","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page.dart;flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_03.dart"
